telegram_channel,post_id,post_url,filename_as_published,display_size,posted_at,forwarded_from_name,forwarded_from_url,provisional_document_class,binary_original_status,official_source_status,import_eligibility,reason
robiai33,313,https://t.me/robiai33/314?single,نظام الإثبات - نسخة هيئة الخبراء.pdf,4.5 MB,2026-08-06T19:59:40+00:00,,,لائحة/نظام مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,313,https://t.me/robiai33/313?single,نظام_الإثبات_نسخة_مركز_الوثائق_والمحفوظات.pdf,6.5 MB,2026-08-06T19:59:40+00:00,,,لائحة/نظام مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,315,https://t.me/robiai33/315,قواعد الحد من تعارض المصالح.pdf,3.2 MB,2026-08-06T19:59:40+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,316,https://t.me/robiai33/316,تعميم_التوجيه_الكريم_بأنهاء_دوام_يوم_الثلاثاء_2الساعة_12_ظهراً_وذلك.pdf,162.4 KB,2026-08-06T19:59:40+00:00,,,تعميم مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,317,https://t.me/robiai33/317,التكاليف القضائية.pdf,300.7 KB,2026-08-06T19:59:40+00:00,,,حكم قضائي مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,318,https://t.me/robiai33/318,تعويض_عن_الربح_الفائت_إغلاق_محل.pdf,1.1 MB,2026-08-06T19:59:40+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,319,https://t.me/robiai33/319,ضوابط إيقاف الخدمات 1444.pdf,1.2 MB,2026-08-06T19:59:41+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,320,https://t.me/robiai33/320,ضوابط إيقاف الخدمات1444.pdf,1.2 MB,2026-08-06T19:59:41+00:00,,/s/robiai33?after=320,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,321,https://t.me/robiai33/321,IMG_20231012_224822_938.jpg,105.5 KB,2026-08-06T19:59:41+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,322,https://t.me/robiai33/322,Gulf.pdf,2.8 MB,2026-08-06T19:59:41+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,323,https://t.me/robiai33/323,OriginalAttachPath-1.pdf,458.6 KB,2026-08-06T19:59:41+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,324,https://t.me/robiai33/324,قرار_المحكمة_العليا_بشأن_إقرار_مبادئ_في_شأن_الجوانب_المتصلة.pdf,1.5 MB,2026-08-06T20:00:00+00:00,,,مبدأ قضائي مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,325,https://t.me/robiai33/325,‎⁨تعاميم الانهاءات ⁩.pdf,887.6 KB,2026-08-06T20:01:44+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,326,https://t.me/robiai33/326,🔴تعاميم القضاء التجاري abha4712@.pdf.pdf,11.6 MB,2026-08-06T20:01:51+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,327,https://t.me/robiai33/327,فهرس_تعاميم_وزارة_العدل_من_١٣٤٥الى_١٤١٢.pdf,335.6 KB,2026-08-06T20:01:57+00:00,,,فهرس/مدونة مرجعية غير مستقلة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,328,https://t.me/robiai33/328,تعاميم وزارة العدل كاملة.pdf,15.8 MB,2026-08-06T20:02:04+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,329,https://t.me/robiai33/329,تعاميم_المصرف_المركزي_حماية_المستهلك_2020_673.pdf,6.4 MB,2026-08-06T20:02:59+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,330,https://t.me/robiai33/330,فهرس_تعاميم_وزارة_العدل_1345هـ_1412هـ_الأول.pdf,295.4 KB,2026-08-06T20:03:00+00:00,,,فهرس/مدونة مرجعية غير مستقلة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,331,https://t.me/robiai33/331,تعاميم_المحاكم_في_القضايا_الشخصية.pdf,291.7 KB,2026-08-06T20:03:00+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,332,https://t.me/robiai33/332,فهرس_تعاميم_وزارة_العدل_من_١٣٤٥الى_١٤١٢_2.pdf,335.6 KB,2026-08-06T20:03:00+00:00,,,فهرس/مدونة مرجعية غير مستقلة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,333,https://t.me/robiai33/333,تعاميم وزارة العدل.pdf,7.7 MB,2026-08-06T20:03:00+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,334,https://t.me/robiai33/334,تعاميم وزارة العدل خلال 74 عاما.pdf,15.8 MB,2026-08-06T20:03:00+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,335,https://t.me/robiai33/335,تعاميم_لمكاتب_المحاماة_حول_غسل_الأموال.pdf,6.4 MB,2026-08-06T20:03:02+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,336,https://t.me/robiai33/336,مرجع_لأهم_تعاميم_القضايا_التجارية_.pdf,3.5 MB,2026-08-06T20:03:02+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,337,https://t.me/robiai33/337,فهرس_تعاميم_وزارة_العدل_1345هـ_1412هـ_الأول.pdf,295.4 KB,2026-08-06T20:03:02+00:00,,,فهرس/مدونة مرجعية غير مستقلة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,338,https://t.me/robiai33/338,تعاميم_المحاكم_في_القضايا_الشخصية.pdf,291.7 KB,2026-08-06T20:03:02+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,339,https://t.me/robiai33/339,4_5816636460505237226.pdf,15.8 MB,2026-08-06T20:03:03+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,340,https://t.me/robiai33/340,علاوة فنية للثانوية التجارية.pdf,652.4 KB,2026-08-06T20:05:41+00:00,,/s/robiai33?after=340,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,341,https://t.me/robiai33/341,مرفق4_قرار_مجلس_الوزراء_80_لعام_32_الترقية.pdf,1.4 MB,2026-08-06T20:05:41+00:00,,,قرار مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,342,https://t.me/robiai33/342,المعاهد_والمراكز_التدريبيه_المعتمدة_لدى_.pdf,2 MB,2026-08-06T20:05:41+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,343,https://t.me/robiai33/343,تغطية_المركبات_الحكومية_بالتأمين_الألزامي.pdf,1.2 MB,2026-08-06T20:05:41+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,344,https://t.me/robiai33/344,قرار المناطق النائية.pdf,847.5 KB,2026-08-06T20:05:41+00:00,,,قرار مرشح غير متحقق,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,345,https://t.me/robiai33/345,توصية ببدل عدوى لدور التوقيف.pdf,310.9 KB,2026-08-06T20:05:41+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,346,https://t.me/robiai33/346,نموذج تظلم إداري 23.pdf,286.4 KB,2026-08-06T20:05:41+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
robiai33,347,https://t.me/robiai33/347,توصية مسافة مستحقي الابتعاث.pdf,622.3 KB,2026-08-06T20:05:41+00:00,,,مادة قانونية غير مصنفة وغير متحققة,not_downloaded,unverified,not_eligible,Telegram preview supplies metadata only; download original and verify official provenance before indexing
